"sample_id","tree","Intercept","longitude_norm","latitude_norm","log_n_speakers_norm","n_segments_norm","delta_norm"
64,"long_v3_CCD0.0.25",1.94038290062693,-0.136574235549091,-0.0896719191663699,0.00521587074850316,0.0449625952261171,-0.0465483496823151
65,"long_v3_CCD0.0.25",2.03651130035483,-0.186165714633716,-0.172290031675192,0.0155099213639383,0.02751079740648,-0.0862944973312079
66,"long_v3_CCD0.0.25",1.66467288247803,-0.0811723685342546,0.0130734961026543,-0.00570363133314198,0.0311284329615948,-0.0459031806677423
67,"long_v3_CCD0.0.25",1.86291650303956,-0.101555765048047,0.0313939562257558,0.0132623660388434,-0.00307050226234308,-0.147368241281022
68,"long_v3_CCD0.0.25",2.04338255802966,-0.160746375829417,0.071946584276553,0.00431297500229562,0.0434313149656768,-0.0842230013289298
69,"long_v3_CCD0.0.25",1.9530560790355,-0.0838464797680094,0.0373409185342609,0.00329886637410858,-0.00789963310616005,-0.0769913443393859
70,"long_v3_CCD0.0.25",1.94086855283798,-0.194126386377605,-0.135855215248422,-0.02692033654259,-4.53846477755926e-05,-0.109203181256166
71,"long_v3_CCD0.0.25",1.97871132759068,-0.0785284336090484,0.05100091960911,-0.011137429341103,0.0475973470042734,-0.0840372748740163
72,"long_v3_CCD0.0.25",1.99214067247216,-0.176237119649033,0.0338159970176978,0.0139417373581101,0.00328946502087481,-0.110017062932122
73,"long_v3_CCD0.0.25",1.94117753031203,-0.139066409993426,-0.0232442192399971,0.0147518910186391,-0.00482097075037804,-0.0393323312182975
74,"long_v3_CCD0.0.25",1.60474443494158,-0.0797191060096638,-0.0209355125650316,-0.025035775742456,0.0290008267989602,-0.00657026014101731
75,"long_v3_CCD0.0.25",2.00909407668976,-0.0148441660527655,-0.0291723548073213,0.0320934527791202,-0.00261015693612289,-0.0550842098745623
76,"long_v3_CCD0.0.25",1.91726828810651,-0.0905029170834516,-0.0103464622451937,0.00831117438045875,0.0507858575033538,-0.0464998362660065
77,"long_v3_CCD0.0.25",1.86769456911649,-0.0874032739908915,0.0834194081749404,0.0357376089959179,-0.0164851162471065,-0.0810471644189956
78,"long_v3_CCD0.0.25",1.79983455932489,0.0559975301108583,0.00627630019741187,-0.0798366410680705,0.0222492222554576,-0.0507975449396172
79,"long_v3_CCD0.0.25",1.71932993566089,-0.203494103293682,-0.07518354800546,0.046956424215365,0.027902333020542,-0.078151290837606
80,"long_v3_CCD0.0.25",1.90537660879382,-0.116259047595285,-0.104778404012305,0.0204412897485737,0.0284069833856883,-0.107987368203916
81,"long_v3_CCD0.0.25",1.81055183881908,-0.0844888164913947,-0.0378834372270622,-0.00677564702767958,-0.0104134129127674,-0.0440675514268907
82,"long_v3_CCD0.0.25",1.93233638732694,-0.211450750419965,-0.0528434080735766,0.0456905827716932,-0.0355656021402492,-0.059632842943932
83,"long_v3_CCD0.0.25",1.71810777045185,-0.0850948086004716,-0.00925886849188708,-0.00417706749231072,-0.00238570081289317,-0.0733106851174024
84,"long_v3_CCD0.0.25",1.77264497934078,-0.125523403919891,-0.0577470415613503,-0.0656916983267167,-0.00627332842417316,-0.0175099212914406
85,"long_v3_CCD0.0.25",1.89518365839265,-0.11710603025542,0.0526376790093622,0.0086465115709946,0.0657583472570459,-0.0904631282566368
86,"long_v3_CCD0.0.25",1.97060152453029,-0.165744031419056,0.0488953582966395,0.015970955107379,0.0204727206689965,-0.07885599624034
87,"long_v3_CCD0.0.25",2.09463883150906,-0.13067491536296,0.0516471773142287,0.0334410969616443,0.00439897294130905,-0.0621360682808465
88,"long_v3_CCD0.0.25",2.04618931982817,-0.154540833876831,-0.0758209379098903,0.0174572532735808,0.0760867431185327,-0.0252658480572292
89,"long_v3_CCD0.0.25",1.85800323126693,-0.207294397172112,-0.0499915136834937,-0.0129232479150624,0.0205407945125524,-0.0931049991644311
90,"long_v3_CCD0.0.25",2.0149116809178,-0.0926156567152475,0.0638978458119161,-0.031149661537609,0.0766575316370358,-0.061777872602265
91,"long_v3_CCD0.0.25",1.95565707170527,-0.21708625480968,0.0143039556939744,0.00305400410775746,0.0598832729518878,-0.166386033134761
92,"long_v3_CCD0.0.25",2.01763395835368,-0.0902320465240158,0.07972959402727,-0.00181852426352059,0.0192800664792871,-0.0801077001959904
93,"long_v3_CCD0.0.25",1.97527201673768,-0.0478982770863033,0.0910454381581322,0.0249627977310395,-0.00183845258536137,-0.145500539485994
94,"long_v3_CCD0.0.25",1.91631518647181,-0.154879999555625,0.00556743847068985,0.00587983987316764,0.098887566940563,-0.0815845263390078
95,"long_v3_CCD0.0.25",1.83000932278035,-0.185061541308337,-0.00110073414028262,-0.0106190620864734,0.053869348274674,-0.169285480726172
96,"long_v3_CCD0.0.25",2.04501375968732,-0.131913891417912,-0.0991397428959352,-0.00058403995003167,-0.0237097282836857,-0.08789508455349
97,"long_v3_CCD0.0.25",1.86462820560599,-0.103254653023423,-0.00148712506567305,-0.00552063741094233,0.0455262923182892,-0.12944837559379
98,"long_v3_CCD0.0.25",2.08041076305908,-0.150400127266952,0.070573830929184,-0.066805349689399,0.104624026597498,-0.0317093289644767
99,"long_v3_CCD0.0.25",1.8454565060571,-0.195256527787156,-0.08441783008769,0.022069859470388,0.0644738419068248,-0.0214674540597476
100,"long_v3_CCD0.0.25",1.94401402586823,-0.178368876671311,-0.0117299824835893,-0.0224724032676588,0.0351017493592241,-0.100126704221187
101,"long_v3_CCD0.0.25",2.05630891336611,-0.239426651800038,-0.0355702492429019,0.00202068333707487,0.0876350577123485,-0.0466153973520193
102,"long_v3_CCD0.0.25",2.02309756264276,-0.166325560868996,-0.0369747494891434,0.0164207946184995,0.0147955691837499,-0.12584146207604
103,"long_v3_CCD0.0.25",1.8286407998992,-0.119439800210787,-0.0933002945498405,-0.00329256541875997,0.0138998703258437,-0.0769763530516857
104,"long_v3_CCD0.0.25",1.92610091364163,-0.121963042274507,-0.0185059552335647,0.0649080773593054,-0.0519350582541,-0.0776647682492662
105,"long_v3_CCD0.0.25",1.87808717986345,-0.201121951181942,-0.145255703149762,-0.0133235953559686,0.0108104829509566,-0.0916130662040978
106,"long_v3_CCD0.0.25",2.13818363211735,-0.135193661492003,-0.016845040064357,0.00749437793505714,0.00711168513948317,-0.0898615711264363
107,"long_v3_CCD0.0.25",1.98654361293408,-0.118152429215861,0.0306967508041184,-0.0200343390880149,0.0342486717758253,-0.10077788179165
108,"long_v3_CCD0.0.25",2.03194279238123,-0.108697503476208,0.100552401826647,0.020737316216619,0.00673542607271089,-0.129486252510769
109,"long_v3_CCD0.0.25",1.9589592729091,-0.11167850022592,0.0245799962469681,0.0277439913541506,-0.0144544980215319,-0.125883655381671
110,"long_v3_CCD0.0.25",1.86121146078749,-0.110306958344309,0.0489325092210057,0.0202764578846102,0.0523765357492617,-0.069643476153328
111,"long_v3_CCD0.0.25",1.81579570680771,-0.0469405746172544,0.00123561148885958,-0.00570470836150529,0.0180929144556699,-0.0599977478596045
112,"long_v3_CCD0.0.25",2.01399103942647,-0.235715266182817,0.0498878256273727,0.019385348237429,0.0306962579238929,-0.0996768252590602
113,"long_v3_CCD0.0.25",1.92964278183222,-0.0824230846759414,0.0412425923343558,0.029643614869085,0.012903542322208,-0.124349534880222
114,"long_v3_CCD0.0.25",1.9732589706379,-0.112716984863615,0.105975062418562,0.0438287729109896,0.0211634717109198,-0.10384852511093
115,"long_v3_CCD0.0.25",1.94718092748005,-0.0535476387931557,0.0372161488314576,-0.0214452712962458,0.0116740525220211,-0.0828560987822935
116,"long_v3_CCD0.0.25",2.00729362903012,-0.0819262701454117,0.0478249671630573,0.0341485368069316,0.00888737902845519,-0.0563259704158384
117,"long_v3_CCD0.0.25",1.93974304855673,-0.153372040350329,0.0288436298934163,0.0482699992236954,-0.0153404805381385,-0.0560407562433891
118,"long_v3_CCD0.0.25",2.00326669330184,-0.157284893337933,0.0669122420909875,0.0308051512014043,0.0397091192135261,-0.122287369444377
119,"long_v3_CCD0.0.25",1.87061901029811,-0.232726233130629,-0.091817074898926,-0.00308645303128845,0.0790589840406705,-0.0636072656150269
120,"long_v3_CCD0.0.25",1.94180270892352,-0.111486940580776,-0.108055336514718,0.0248086700392757,0.0344078974881543,-0.0824979446252277
121,"long_v3_CCD0.0.25",1.94179712110191,-0.146439221409992,-0.000926249325214345,0.00349951054221336,0.00967067964213597,-0.13292562083026
122,"long_v3_CCD0.0.25",1.85096712396796,-0.173544825695205,-0.104992740362033,0.0179020607960269,0.0370951003715446,-0.0435122854505533
123,"long_v3_CCD0.0.25",1.98680799148715,-0.187349693957166,0.00449880131618851,0.0602375738584732,0.0426855417374485,-0.1073725051944
124,"long_v3_CCD0.0.25",1.83064440454567,-0.229628395729367,0.0107688708315076,-0.0024530840281299,-0.00257693558182772,-0.0890411506531456
125,"long_v3_CCD0.0.25",2.00601231880692,-0.208015819656337,0.0306739701416236,0.0152595408557187,0.0213155731477288,-0.0553690624248447
126,"long_v3_CCD0.0.25",1.80507792430008,-0.156025055706719,-0.0922972793893898,-0.0352036824205226,0.0538860949935365,-0.0943947721751502
127,"long_v3_CCD0.0.25",1.92546753593119,-0.121675267501136,0.0566024481112377,-0.0393932487496912,-0.0298646719653531,-0.0987678316410809
128,"long_v3_CCD0.0.25",2.12888212760717,-0.061438487295281,0.129053109802697,0.0041977400327739,0.00129623481957976,-0.109409100140745
129,"long_v3_CCD0.0.25",1.88965335547487,-0.128110643061529,0.0604544556539432,-0.0216877094858099,0.0241343649844229,-0.0240205840675444
130,"long_v3_CCD0.0.25",1.87394866060148,-0.108083496780973,-0.0796167485849381,0.00157311225294827,0.0798156702187111,-0.0894836784431027
131,"long_v3_CCD0.0.25",1.9055684527856,-0.135756230304616,-0.0322599113429021,0.0400966677418403,0.00310568126379771,-0.104219470284246
132,"long_v3_CCD0.0.25",1.96556378187739,-0.152459993505229,0.039771884009764,0.0305388717844056,0.0497701841846338,-0.0650861058634556
133,"long_v3_CCD0.0.25",2.10673830955547,-0.218140561269473,0.0625216884255877,0.0231805161819079,0.0548239603845985,-0.126061188398466
134,"long_v3_CCD0.0.25",1.96198120271001,-0.220137441516162,-0.0401231368650095,0.094810998717469,0.0556202582857033,-0.141264918548037
135,"long_v3_CCD0.0.25",1.91614782252165,-0.231350927871545,-0.0877328472055985,-0.0252166115829031,0.000924461210429696,-0.0802900804103645
136,"long_v3_CCD0.0.25",2.02759033827052,-0.101725836832008,0.0178130814362802,0.0422115786787246,-0.0376132128711135,-0.0778255062155153
137,"long_v3_CCD0.0.25",2.09847650907624,-0.147708010276077,0.0497197847347595,0.0185042238213832,0.0584930946477069,-0.143807878621355
138,"long_v3_CCD0.0.25",1.91839407083285,-0.183680260191474,-0.0751893233219526,0.00297764961868713,0.0139967646529319,-0.141395618058675
139,"long_v3_CCD0.0.25",1.9331615460792,-0.0700054627871764,0.0904836352933092,-0.0850469653372941,-0.00442141943317912,-0.0984465648599375
140,"long_v3_CCD0.0.25",1.92042002133614,-0.148056738118763,-0.0667232034365339,0.0312508412816288,0.0261785795065005,-0.0436002650378539
141,"long_v3_CCD0.0.25",1.87517261279577,0.0639004036709771,0.135481664459923,-0.00890717638085289,0.00361773708152018,-0.0553274599646336
142,"long_v3_CCD0.0.25",1.92419308639056,-0.122044072773928,0.0757855944196402,0.0624761953145503,-0.0187889645464572,-0.124676306032817
143,"long_v3_CCD0.0.25",1.85972905541688,-0.0954713889386569,0.0612480053826655,-0.00861024666579246,0.051154316891529,-0.167443849567413
144,"long_v3_CCD0.0.25",2.06837424163051,-0.122988821285606,0.0810033259640023,-0.077052950501275,0.00987276353333672,-0.195502584040244
145,"long_v3_CCD0.0.25",1.83606597896615,-0.152285456779056,-0.10809260904534,0.0318820573849735,0.0306826483633739,-0.0766568280164415
146,"long_v3_CCD0.0.25",1.67449149064383,-0.189963615803986,0.0705704539285738,0.00438393884923794,-0.0407558847260906,-0.144343066870179
147,"long_v3_CCD0.0.25",1.87961494444473,-0.327232758239219,-0.0102337343535602,-0.00063149911723405,0.0140197304277191,-0.0900659487403138
148,"long_v3_CCD0.0.25",2.09909931039744,-0.101444658141187,0.0433330567774483,0.0728069522767747,0.0503474392026269,-0.099607784898539
149,"long_v3_CCD0.0.25",1.88054389151491,-0.191649342760337,0.0409251067864154,0.0708417955801283,0.032018603321519,-0.0853276989854856
150,"long_v3_CCD0.0.25",1.89934735895911,-0.148843631558974,0.094717010517238,-0.046249133811098,0.0154866195986686,-0.100883708940831
151,"long_v3_CCD0.0.25",1.8003068268601,-0.112058249808699,-0.073143166887705,-0.0261781589920103,0.0216845675184683,-0.0181310837364303
152,"long_v3_CCD0.0.25",2.03981373084847,-0.157736675544055,0.0454011530261062,0.0128793543323573,0.014135004310493,-0.173598612490205
153,"long_v3_CCD0.0.25",1.85370422803515,-0.144500549361793,0.0945086787607584,0.0288273966947277,0.0257975250141574,-0.141798906821665
154,"long_v3_CCD0.0.25",1.9165718360696,-0.139299391098856,0.029409129957156,0.00993437512482867,0.0324176709133723,-0.0471067519588871
155,"long_v3_CCD0.0.25",1.90890233026306,-0.0844338299864766,0.078667250930073,-0.0615278488661959,0.0545936229774686,-0.0346989495853511
156,"long_v3_CCD0.0.25",1.95640254533774,-0.131192371377429,0.118567563673369,0.0101337523635914,0.0156571251512282,-0.114787184129512
157,"long_v3_CCD0.0.25",1.97903255013045,-0.213939889543756,-0.108400929698784,0.00175461766553015,0.00187438326654325,-0.0164935011004993
158,"long_v3_CCD0.0.25",1.99525907144301,-0.181022586592802,-0.121182018178224,-0.0374427826225957,0.0409506669001189,-0.0770693608716428
159,"long_v3_CCD0.0.25",1.8771803862324,-0.157202847410568,-0.0190334612885249,-0.0174191194001497,0.0620937325076344,-0.0606808351861172
160,"long_v3_CCD0.0.25",1.93953941933285,-0.0652524685732293,-0.0562428370368132,-0.0386229781608103,0.0631247712248663,0.0130591088443945
161,"long_v3_CCD0.0.25",2.01828320249774,-0.224595982926218,-0.0110813924175045,0.0343451828658291,0.0602141538987406,-0.109260402154826
162,"long_v3_CCD0.0.25",1.73703156502507,-0.148904971471462,-0.0678650281348176,0.0324039022765368,-0.00183234394153538,-0.146302818737539
163,"long_v3_CCD0.0.25",1.94716142353892,-0.138890833700147,0.0334463071911556,0.0104865122320328,0.00172415761830575,-0.0734351418122774
164,"long_v3_CCD0.0.25",1.95810814078591,-0.17894427369315,-0.0532011042174338,0.0345981374032319,0.00695184009067385,-0.0276700692661125
165,"long_v3_CCD0.0.25",1.82304371314184,-0.0077875151009948,0.048931940869061,0.0386242529720615,-0.0465275865852999,-0.0467070328522365
166,"long_v3_CCD0.0.25",1.89533980646596,-0.190885480979133,-0.0825316889675421,-0.0175537295306734,-0.000646448495557304,-0.0549579822174275
167,"long_v3_CCD0.0.25",1.88806135528782,-0.0640159592606876,0.0427062214835352,0.0389700680023554,0.0063980930605941,-0.0355566176957412
168,"long_v3_CCD0.0.25",2.09354067011647,-0.158576911805886,0.134616595156596,0.00346292885820144,0.0749922651087644,-0.152593370189551
169,"long_v3_CCD0.0.25",1.9062441674952,-0.104470274586561,-0.0292805194994713,0.0475151152412354,0.0779285044417382,-0.0581733993902822
170,"long_v3_CCD0.0.25",1.78450639644717,-0.17710085931664,-0.113150652982839,0.0456639901183749,0.0815342370058998,0.049150133709867
171,"long_v3_CCD0.0.25",1.840275738271,0.0254239439683397,0.108841307783184,0.0129853217970171,-0.0222217476149297,-0.0619711051024651
172,"long_v3_CCD0.0.25",1.98611490448975,-0.0754146059685422,0.0130388793742,0.0116676074498783,-0.0500571255567879,-0.175981695491199
173,"long_v3_CCD0.0.25",2.03027985482892,-0.199653167246783,-0.0928437705217909,-0.00998333058731503,-0.0210807044113935,-0.121558584707587
174,"long_v3_CCD0.0.25",1.82377676516906,-0.130023445204377,0.085937739675727,0.00555947409325068,0.0497503139703068,-0.0238381713911982
175,"long_v3_CCD0.0.25",1.94362748881889,-0.17460743607365,-0.0236260196662524,-0.0316042250512742,0.0341631425405136,-0.0541310504917265
176,"long_v3_CCD0.0.25",2.02868349543545,-0.0849657451893096,0.0566010667573953,0.00551325734133037,0.0130954816182773,-0.0750222622310019
177,"long_v3_CCD0.0.25",1.89063392352378,-0.0386368573685483,-0.00988612907154211,-0.0425601432419472,-0.0162103349916909,-0.0409641988812256
178,"long_v3_CCD0.0.25",1.76638569325015,-0.190375197667235,-0.0395661460097397,-0.0219691713484102,0.059381939150364,-0.0494164534939331
179,"long_v3_CCD0.0.25",2.11754157533063,-0.121394924751916,-0.0728781657360365,0.0136466777574179,0.0334003425099391,-0.0850365562132771
180,"long_v3_CCD0.0.25",1.80889867679813,-0.14664513992965,-0.0422176466974223,-0.0513554062737075,0.0660902470225096,-0.149776940607956
181,"long_v3_CCD0.0.25",1.91384668219226,-0.130516498993591,-0.0266233517273539,0.0155048355680354,0.0282422635037362,-0.0655487059882326
182,"long_v3_CCD0.0.25",1.91682863537696,-0.125414795124939,0.0303003375298706,0.0334047623604672,0.0512281002985915,-0.0649305912737092
183,"long_v3_CCD0.0.25",2.00258805531544,-0.0459433517065785,0.0562012400518916,0.014286183083747,-0.061100102574142,-0.060539821318771
184,"long_v3_CCD0.0.25",2.01863911554995,-0.149823923749886,0.00340800844512809,0.0203491808970161,0.0436838506213908,-0.169421374987833
185,"long_v3_CCD0.0.25",2.01694419476473,-0.144533403401179,-0.0325400519029553,0.0402816324815131,0.00214786369446978,-0.100037033902987
186,"long_v3_CCD0.0.25",2.0276676910717,-0.126086983725378,-0.0184285298848602,0.0174052016396196,0.0181794134997497,-0.117911022291434
187,"long_v3_CCD0.0.25",1.9379754984508,-0.111202307429636,-0.0492722030808427,-0.0303339699366165,-0.0210052617070589,-0.0760027262494958
188,"long_v3_CCD0.0.25",1.893986284701,-0.170137420725023,-0.00799964117329138,0.034907325491017,-0.00117512879376734,-0.0994080096972652
189,"long_v3_CCD0.0.25",1.81355056896771,0.0327471333481102,-0.0183750221453298,-0.0428666101177748,-0.00568899813295152,-0.0141438149379251
190,"long_v3_CCD0.0.25",2.00457048550549,-0.046806900366954,-0.0143403663807723,0.0151296581463713,-0.0387838384828168,-0.0638202536213819
191,"long_v3_CCD0.0.25",2.16355733112295,-0.172550656461574,0.0457639083768078,0.0522338370548041,0.00980604429620531,-0.107387140435584
192,"long_v3_CCD0.0.25",1.70638997297904,-0.108140640297083,-0.104098862058577,-0.00532139933584849,0.0348030874611108,-0.11386338561158
193,"long_v3_CCD0.0.25",1.98127183668036,-0.135351078633455,0.0459828613981663,0.0232330682634536,0.0221510042512426,-0.117438650806719
194,"long_v3_CCD0.0.25",1.90909473037804,-0.0615366109155597,-0.0502120503936691,-0.0193908351432473,-0.0420801532433017,-0.0816116062263908
